timestamp,imu_in_hh,imu_in_mm,imu_in_ss,imu_in_ssss,imu_out_hh,imu_out_mm,imu_out_ss,imu_out_ssss,imu_gyo_x,imu_gyo_y,imu_gyo_z,imu_acl_x,imu_acl_y,imu_acl_z,gps_in_hh,gps_in_mm,gps_in_ss,gps_in_ssss,gps_out_hh,gps_out_mm,gps_out_ss,gps_out_ssss,gps_timeUTC,gps_long,gps_lat,gps_alt,gps_speed,gps_heading,gps_sat,gps_EW,gps_NS,gps_quality_mode,gps_qh,gps_qv,gps_q3d,vcu_in_hh,vcu_in_mm,vcu_in_ss,vcu_in_ssss,vcu_out_hh,vcu_out_mm,vcu_out_ss,vcu_out_ssss,vcu_x,vcu_y,vcu_vx,vcu_vy,vcu_yaw,vcu_yawrate,vcu_mL,vcu_mR,vcu_vel_res,vcu_reverse,vcu_emergency,obj_in_hh,obj_in_mm,obj_in_ss,obj_in_ssss,obj_out_hh,obj_out_mm,obj_out_ss,obj_out_ssss,obj_number,obj0_distance,obj0_lateral,obj0_vx,obj0_vy,obj0_status,obj0_target_on,obj0_type,obj1_distance,obj1_lateral,obj1_vx,obj1_vy,obj1_status,obj1_target_on,obj1_type,obj2_distance,obj2_lateral,obj2_vx,obj2_vy,obj2_status,obj2_target_on,obj2_type,obj3_distance,obj3_lateral,obj3_vx,obj3_vy,obj3_status,obj3_target_on,obj3_type,obj4_distance,obj4_lateral,obj4_vx,obj4_vy,obj4_status,obj4_target_on,obj4_type,obj5_distance,obj5_lateral,obj5_vx,obj5_vy,obj5_status,obj5_target_on,obj5_type,obj6_distance,obj6_lateral,obj6_vx,obj6_vy,obj6_status,obj6_target_on,obj6_type,obj7_distance,obj7_lateral,obj7_vx,obj7_vy,obj7_status,obj7_target_on,obj7_type,obj8_distance,obj8_lateral,obj8_vx,obj8_vy,obj8_status,obj8_target_on,obj8_type,obj9_distance,obj9_lateral,obj9_vx,obj9_vy,obj9_status,obj9_target_on,obj9_type,hmi_in_hh,hmi_in_mm,hmi_in_ss,hmi_in_ssss,hmi_out_hh,hmi_out_mm,hmi_out_ss,hmi_out_ssss,hmi_curpos,hmi_mode_drive,hmi_mode_roll,hmi_feedback,hmi_workpoint,hmi_cancel,hmi_stopover
"2025-09-25 13:39:46.376",66,0,0,0,66,0,0,0,66,0,0,0,0,0,66,0,0,0,66,0,0,0,66,66,66,0,0,0,0,0,0,0,0,0,0,66,0,0,0,66,0,0,0,66,0,0,0,0,0,0,0,0,0,0,66,0,0,0,66,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,66,0,0,0,66,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.376",67,0,0,0,67,0,0,0,67,0,0,0,0,0,67,0,0,0,67,0,0,0,67,67,67,0,0,0,0,0,0,0,0,0,0,67,0,0,0,67,0,0,0,67,0,0,0,0,0,0,0,0,1,0,67,0,0,0,67,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,67,0,0,0,67,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.376",68,0,0,0,68,0,0,0,68,0,0,0,0,0,68,0,0,0,68,0,0,0,68,68,68,0,0,0,0,0,0,0,0,0,0,68,0,0,0,68,0,0,0,68,0,0,0,0,0,0,0,0,0,0,68,0,0,0,68,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,68,0,0,0,68,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.376",69,0,0,0,69,0,0,0,69,0,0,0,0,0,69,0,0,0,69,0,0,0,69,69,69,0,0,0,0,0,0,0,0,0,0,69,0,0,0,69,0,0,0,69,0,0,0,0,0,0,0,0,1,0,69,0,0,0,69,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,69,0,0,0,69,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.376",70,0,0,0,70,0,0,0,70,0,0,0,0,0,70,0,0,0,70,0,0,0,70,70,70,0,0,0,0,0,0,0,0,0,0,70,0,0,0,70,0,0,0,70,0,0,0,0,0,0,0,0,0,0,70,0,0,0,70,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,70,0,0,0,70,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.376",71,0,0,0,71,0,0,0,71,0,0,0,0,0,71,0,0,0,71,0,0,0,71,71,71,0,0,0,0,0,0,0,0,0,0,71,0,0,0,71,0,0,0,71,0,0,0,0,0,0,0,0,1,0,71,0,0,0,71,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,71,0,0,0,71,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.377",72,0,0,0,72,0,0,0,72,0,0,0,0,0,72,0,0,0,72,0,0,0,72,72,72,0,0,0,0,0,0,0,0,0,0,72,0,0,0,72,0,0,0,72,0,0,0,0,0,0,0,0,0,0,72,0,0,0,72,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,72,0,0,0,72,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.377",73,0,0,0,73,0,0,0,73,0,0,0,0,0,73,0,0,0,73,0,0,0,73,73,73,0,0,0,0,0,0,0,0,0,0,73,0,0,0,73,0,0,0,73,0,0,0,0,0,0,0,0,1,0,73,0,0,0,73,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,73,0,0,0,73,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.377",74,0,0,0,74,0,0,0,74,0,0,0,0,0,74,0,0,0,74,0,0,0,74,74,74,0,0,0,0,0,0,0,0,0,0,74,0,0,0,74,0,0,0,74,0,0,0,0,0,0,0,0,0,0,74,0,0,0,74,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,74,0,0,0,74,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.377",75,0,0,0,75,0,0,0,75,0,0,0,0,0,75,0,0,0,75,0,0,0,75,75,75,0,0,0,0,0,0,0,0,0,0,75,0,0,0,75,0,0,0,75,0,0,0,0,0,0,0,0,1,0,75,0,0,0,75,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,75,0,0,0,75,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.377",76,0,0,0,76,0,0,0,76,0,0,0,0,0,76,0,0,0,76,0,0,0,76,76,76,0,0,0,0,0,0,0,0,0,0,76,0,0,0,76,0,0,0,76,0,0,0,0,0,0,0,0,0,0,76,0,0,0,76,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,76,0,0,0,76,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.377",77,0,0,0,77,0,0,0,77,0,0,0,0,0,77,0,0,0,77,0,0,0,77,77,77,0,0,0,0,0,0,0,0,0,0,77,0,0,0,77,0,0,0,77,0,0,0,0,0,0,0,0,1,0,77,0,0,0,77,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,77,0,0,0,77,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.377",78,0,0,0,78,0,0,0,78,0,0,0,0,0,78,0,0,0,78,0,0,0,78,78,78,0,0,0,0,0,0,0,0,0,0,78,0,0,0,78,0,0,0,78,0,0,0,0,0,0,0,0,0,0,78,0,0,0,78,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,78,0,0,0,78,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.377",79,0,0,0,79,0,0,0,79,0,0,0,0,0,79,0,0,0,79,0,0,0,79,79,79,0,0,0,0,0,0,0,0,0,0,79,0,0,0,79,0,0,0,79,0,0,0,0,0,0,0,0,1,0,79,0,0,0,79,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,79,0,0,0,79,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.377",80,0,0,0,80,0,0,0,80,0,0,0,0,0,80,0,0,0,80,0,0,0,80,80,80,0,0,0,0,0,0,0,0,0,0,80,0,0,0,80,0,0,0,80,0,0,0,0,0,0,0,0,0,0,80,0,0,0,80,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,80,0,0,0,80,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.377",81,0,0,0,81,0,0,0,81,0,0,0,0,0,81,0,0,0,81,0,0,0,81,81,81,0,0,0,0,0,0,0,0,0,0,81,0,0,0,81,0,0,0,81,0,0,0,0,0,0,0,0,1,0,81,0,0,0,81,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,81,0,0,0,81,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.377",82,0,0,0,82,0,0,0,82,0,0,0,0,0,82,0,0,0,82,0,0,0,82,82,82,0,0,0,0,0,0,0,0,0,0,82,0,0,0,82,0,0,0,82,0,0,0,0,0,0,0,0,0,0,82,0,0,0,82,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,82,0,0,0,82,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.378",83,0,0,0,83,0,0,0,83,0,0,0,0,0,83,0,0,0,83,0,0,0,83,83,83,0,0,0,0,0,0,0,0,0,0,83,0,0,0,83,0,0,0,83,0,0,0,0,0,0,0,0,1,0,83,0,0,0,83,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,83,0,0,0,83,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.378",84,0,0,0,84,0,0,0,84,0,0,0,0,0,84,0,0,0,84,0,0,0,84,84,84,0,0,0,0,0,0,0,0,0,0,84,0,0,0,84,0,0,0,84,0,0,0,0,0,0,0,0,0,0,84,0,0,0,84,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,84,0,0,0,84,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.378",85,0,0,0,85,0,0,0,85,0,0,0,0,0,85,0,0,0,85,0,0,0,85,85,85,0,0,0,0,0,0,0,0,0,0,85,0,0,0,85,0,0,0,85,0,0,0,0,0,0,0,0,1,0,85,0,0,0,85,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,85,0,0,0,85,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.378",86,0,0,0,86,0,0,0,86,0,0,0,0,0,86,0,0,0,86,0,0,0,86,86,86,0,0,0,0,0,0,0,0,0,0,86,0,0,0,86,0,0,0,86,0,0,0,0,0,0,0,0,0,0,86,0,0,0,86,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,86,0,0,0,86,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.378",87,0,0,0,87,0,0,0,87,0,0,0,0,0,87,0,0,0,87,0,0,0,87,87,87,0,0,0,0,0,0,0,0,0,0,87,0,0,0,87,0,0,0,87,0,0,0,0,0,0,0,0,1,0,87,0,0,0,87,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,87,0,0,0,87,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.378",88,0,0,0,88,0,0,0,88,0,0,0,0,0,88,0,0,0,88,0,0,0,88,88,88,0,0,0,0,0,0,0,0,0,0,88,0,0,0,88,0,0,0,88,0,0,0,0,0,0,0,0,0,0,88,0,0,0,88,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,88,0,0,0,88,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.378",89,0,0,0,89,0,0,0,89,0,0,0,0,0,89,0,0,0,89,0,0,0,89,89,89,0,0,0,0,0,0,0,0,0,0,89,0,0,0,89,0,0,0,89,0,0,0,0,0,0,0,0,1,0,89,0,0,0,89,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,89,0,0,0,89,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.378",90,0,0,0,90,0,0,0,90,0,0,0,0,0,90,0,0,0,90,0,0,0,90,90,90,0,0,0,0,0,0,0,0,0,0,90,0,0,0,90,0,0,0,90,0,0,0,0,0,0,0,0,0,0,90,0,0,0,90,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,90,0,0,0,90,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.378",91,0,0,0,91,0,0,0,91,0,0,0,0,0,91,0,0,0,91,0,0,0,91,91,91,0,0,0,0,0,0,0,0,0,0,91,0,0,0,91,0,0,0,91,0,0,0,0,0,0,0,0,1,0,91,0,0,0,91,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,91,0,0,0,91,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.378",92,0,0,0,92,0,0,0,92,0,0,0,0,0,92,0,0,0,92,0,0,0,92,92,92,0,0,0,0,0,0,0,0,0,0,92,0,0,0,92,0,0,0,92,0,0,0,0,0,0,0,0,0,0,92,0,0,0,92,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,92,0,0,0,92,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.378",93,0,0,0,93,0,0,0,93,0,0,0,0,0,93,0,0,0,93,0,0,0,93,93,93,0,0,0,0,0,0,0,0,0,0,93,0,0,0,93,0,0,0,93,0,0,0,0,0,0,0,0,1,0,93,0,0,0,93,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,93,0,0,0,93,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.378",94,0,0,0,94,0,0,0,94,0,0,0,0,0,94,0,0,0,94,0,0,0,94,94,94,0,0,0,0,0,0,0,0,0,0,94,0,0,0,94,0,0,0,94,0,0,0,0,0,0,0,0,0,0,94,0,0,0,94,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,94,0,0,0,94,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.378",95,0,0,0,95,0,0,0,95,0,0,0,0,0,95,0,0,0,95,0,0,0,95,95,95,0,0,0,0,0,0,0,0,0,0,95,0,0,0,95,0,0,0,95,0,0,0,0,0,0,0,0,1,0,95,0,0,0,95,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,95,0,0,0,95,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.379",96,0,0,0,96,0,0,0,96,0,0,0,0,0,96,0,0,0,96,0,0,0,96,96,96,0,0,0,0,0,0,0,0,0,0,96,0,0,0,96,0,0,0,96,0,0,0,0,0,0,0,0,0,0,96,0,0,0,96,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,96,0,0,0,96,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.379",97,0,0,0,97,0,0,0,97,0,0,0,0,0,97,0,0,0,97,0,0,0,97,97,97,0,0,0,0,0,0,0,0,0,0,97,0,0,0,97,0,0,0,97,0,0,0,0,0,0,0,0,1,0,97,0,0,0,97,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,97,0,0,0,97,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 13:39:46.379",98,0,0,0,98,0,0,0,98,0,0,0,0,0,98,0,0,0,98,0,0,0,98,98,98,0,0,0,0,0,0,0,0,0,0,98,0,0,0,98,0,0,0,98,0,0,0,0,0,0,0,0,0,0,98,0,0,0,98,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,98,0,0,0,98,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 13:39:46.379",99,0,0,0,99,0,0,0,99,0,0,0,0,0,99,0,0,0,99,0,0,0,99,99,99,0,0,0,0,0,0,0,0,0,0,99,0,0,0,99,0,0,0,99,0,0,0,0,0,0,0,0,1,0,99,0,0,0,99,0,0,0,10,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,9,-9,4.5,-4.5,1,1,0,99,0,0,0,99,0,0,0,1,1,0,0,0,0,0,
