timestamp,imu_in_hh,imu_in_mm,imu_in_ss,imu_in_ssss,imu_out_hh,imu_out_mm,imu_out_ss,imu_out_ssss,imu_gyo_x,imu_gyo_y,imu_gyo_z,imu_acl_x,imu_acl_y,imu_acl_z,gps_in_hh,gps_in_mm,gps_in_ss,gps_in_ssss,gps_out_hh,gps_out_mm,gps_out_ss,gps_out_ssss,gps_timeUTC,gps_long,gps_lat,gps_alt,gps_speed,gps_heading,gps_sat,gps_EW,gps_NS,gps_quality_mode,gps_qh,gps_qv,gps_q3d,vcu_in_hh,vcu_in_mm,vcu_in_ss,vcu_in_ssss,vcu_out_hh,vcu_out_mm,vcu_out_ss,vcu_out_ssss,vcu_x,vcu_y,vcu_vx,vcu_vy,vcu_yaw,vcu_yawrate,vcu_mL,vcu_mR,vcu_vel_res,vcu_reverse,vcu_emergency,obj_in_hh,obj_in_mm,obj_in_ss,obj_in_ssss,obj_out_hh,obj_out_mm,obj_out_ss,obj_out_ssss,obj_number,obj0_distance,obj0_lateral,obj0_vx,obj0_vy,obj0_status,obj0_target_on,obj0_type,obj1_distance,obj1_lateral,obj1_vx,obj1_vy,obj1_status,obj1_target_on,obj1_type,obj2_distance,obj2_lateral,obj2_vx,obj2_vy,obj2_status,obj2_target_on,obj2_type,obj3_distance,obj3_lateral,obj3_vx,obj3_vy,obj3_status,obj3_target_on,obj3_type,obj4_distance,obj4_lateral,obj4_vx,obj4_vy,obj4_status,obj4_target_on,obj4_type,obj5_distance,obj5_lateral,obj5_vx,obj5_vy,obj5_status,obj5_target_on,obj5_type,obj6_distance,obj6_lateral,obj6_vx,obj6_vy,obj6_status,obj6_target_on,obj6_type,obj7_distance,obj7_lateral,obj7_vx,obj7_vy,obj7_status,obj7_target_on,obj7_type,obj8_distance,obj8_lateral,obj8_vx,obj8_vy,obj8_status,obj8_target_on,obj8_type,obj9_distance,obj9_lateral,obj9_vx,obj9_vy,obj9_status,obj9_target_on,obj9_type,hmi_in_hh,hmi_in_mm,hmi_in_ss,hmi_in_ssss,hmi_out_hh,hmi_out_mm,hmi_out_ss,hmi_out_ssss,hmi_curpos,hmi_mode_drive,hmi_mode_roll,hmi_feedback,hmi_workpoint,hmi_cancel,hmi_stopover
"2025-09-25 11:32:25.402",82,0,0,0,82,0,0,0,82,0,0,0,0,0,82,0,0,0,82,0,0,0,90082,127.082,37.082,0,0,0,0,0,0,0,0,0,0,82,0,0,0,82,0,0,0,82,0,0,0,0,0,0,0,0,0,0,82,0,0,0,82,0,0,0,2,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82,0,0,0,82,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:32:25.402",83,0,0,0,83,0,0,0,83,0,0,0,0,0,83,0,0,0,83,0,0,0,90083,127.083,37.083,0,0,0,0,0,0,0,0,0,0,83,0,0,0,83,0,0,0,83,0,0,0,0,0,0,0,0,1,0,83,0,0,0,83,0,0,0,3,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,0,0,0,83,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:32:25.402",84,0,0,0,84,0,0,0,84,0,0,0,0,0,84,0,0,0,84,0,0,0,90084,127.084,37.084,0,0,0,0,0,0,0,0,0,0,84,0,0,0,84,0,0,0,84,0,0,0,0,0,0,0,0,0,0,84,0,0,0,84,0,0,0,4,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,0,0,0,84,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:32:25.402",85,0,0,0,85,0,0,0,85,0,0,0,0,0,85,0,0,0,85,0,0,0,90085,127.085,37.085,0,0,0,0,0,0,0,0,0,0,85,0,0,0,85,0,0,0,85,0,0,0,0,0,0,0,0,1,0,85,0,0,0,85,0,0,0,5,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,0,0,0,85,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:32:25.403",86,0,0,0,86,0,0,0,86,0,0,0,0,0,86,0,0,0,86,0,0,0,90086,127.086,37.086,0,0,0,0,0,0,0,0,0,0,86,0,0,0,86,0,0,0,86,0,0,0,0,0,0,0,0,0,0,86,0,0,0,86,0,0,0,6,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,0,0,0,86,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:32:25.403",87,0,0,0,87,0,0,0,87,0,0,0,0,0,87,0,0,0,87,0,0,0,90087,127.087,37.087,0,0,0,0,0,0,0,0,0,0,87,0,0,0,87,0,0,0,87,0,0,0,0,0,0,0,0,1,0,87,0,0,0,87,0,0,0,7,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,,,,,,,,,,,,,,,,,,,,,,87,0,0,0,87,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:32:25.403",88,0,0,0,88,0,0,0,88,0,0,0,0,0,88,0,0,0,88,0,0,0,90088,127.088,37.088,0,0,0,0,0,0,0,0,0,0,88,0,0,0,88,0,0,0,88,0,0,0,0,0,0,0,0,0,0,88,0,0,0,88,0,0,0,8,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,,,,,,,,,,,,,,,88,0,0,0,88,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:32:25.403",89,0,0,0,89,0,0,0,89,0,0,0,0,0,89,0,0,0,89,0,0,0,90089,127.089,37.089,0,0,0,0,0,0,0,0,0,0,89,0,0,0,89,0,0,0,89,0,0,0,0,0,0,0,0,1,0,89,0,0,0,89,0,0,0,9,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,,,,,,,,89,0,0,0,89,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:32:25.403",90,0,0,0,90,0,0,0,90,0,0,0,0,0,90,0,0,0,90,0,0,0,90090,127.09,37.09,0,0,0,0,0,0,0,0,0,0,90,0,0,0,90,0,0,0,90,0,0,0,0,0,0,0,0,0,0,90,0,0,0,90,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,0,0,0,90,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:32:25.403",91,0,0,0,91,0,0,0,91,0,0,0,0,0,91,0,0,0,91,0,0,0,90091,127.091,37.091,0,0,0,0,0,0,0,0,0,0,91,0,0,0,91,0,0,0,91,0,0,0,0,0,0,0,0,1,0,91,0,0,0,91,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91,0,0,0,91,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:32:25.403",92,0,0,0,92,0,0,0,92,0,0,0,0,0,92,0,0,0,92,0,0,0,90092,127.092,37.092,0,0,0,0,0,0,0,0,0,0,92,0,0,0,92,0,0,0,92,0,0,0,0,0,0,0,0,0,0,92,0,0,0,92,0,0,0,2,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92,0,0,0,92,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:32:25.403",93,0,0,0,93,0,0,0,93,0,0,0,0,0,93,0,0,0,93,0,0,0,90093,127.093,37.093,0,0,0,0,0,0,0,0,0,0,93,0,0,0,93,0,0,0,93,0,0,0,0,0,0,0,0,1,0,93,0,0,0,93,0,0,0,3,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93,0,0,0,93,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:32:25.403",94,0,0,0,94,0,0,0,94,0,0,0,0,0,94,0,0,0,94,0,0,0,90094,127.094,37.094,0,0,0,0,0,0,0,0,0,0,94,0,0,0,94,0,0,0,94,0,0,0,0,0,0,0,0,0,0,94,0,0,0,94,0,0,0,4,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,0,0,0,94,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:32:25.403",95,0,0,0,95,0,0,0,95,0,0,0,0,0,95,0,0,0,95,0,0,0,90095,127.095,37.095,0,0,0,0,0,0,0,0,0,0,95,0,0,0,95,0,0,0,95,0,0,0,0,0,0,0,0,1,0,95,0,0,0,95,0,0,0,5,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,0,0,0,95,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:32:25.403",96,0,0,0,96,0,0,0,96,0,0,0,0,0,96,0,0,0,96,0,0,0,90096,127.096,37.096,0,0,0,0,0,0,0,0,0,0,96,0,0,0,96,0,0,0,96,0,0,0,0,0,0,0,0,0,0,96,0,0,0,96,0,0,0,6,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,0,0,0,96,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:32:25.403",97,0,0,0,97,0,0,0,97,0,0,0,0,0,97,0,0,0,97,0,0,0,90097,127.097,37.097,0,0,0,0,0,0,0,0,0,0,97,0,0,0,97,0,0,0,97,0,0,0,0,0,0,0,0,1,0,97,0,0,0,97,0,0,0,7,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,,,,,,,,,,,,,,,,,,,,,,97,0,0,0,97,0,0,0,1,1,0,0,0,0,0,
"2025-09-25 11:32:25.403",98,0,0,0,98,0,0,0,98,0,0,0,0,0,98,0,0,0,98,0,0,0,90098,127.098,37.098,0,0,0,0,0,0,0,0,0,0,98,0,0,0,98,0,0,0,98,0,0,0,0,0,0,0,0,0,0,98,0,0,0,98,0,0,0,8,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,,,,,,,,,,,,,,,98,0,0,0,98,0,0,0,0,1,0,0,0,0,0,
"2025-09-25 11:32:25.403",99,0,0,0,99,0,0,0,99,0,0,0,0,0,99,0,0,0,99,0,0,0,90099,127.099,37.099,0,0,0,0,0,0,0,0,0,0,99,0,0,0,99,0,0,0,99,0,0,0,0,0,0,0,0,1,0,99,0,0,0,99,0,0,0,9,0,0,0,0,0,0,0,1,-1,0.5,-0.5,1,1,1,2,-2,1,-1,2,0,2,3,-3,1.5,-1.5,3,1,0,4,-4,2,-2,0,0,1,5,-5,2.5,-2.5,1,1,2,6,-6,3,-3,2,0,0,7,-7,3.5,-3.5,3,1,1,8,-8,4,-4,0,0,2,,,,,,,,99,0,0,0,99,0,0,0,1,1,0,0,0,0,0,
